Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,source,library
prerank,response to manganese ion (GO:0010042),-0.4676909583194461,-0.9578699920773611,0.5256410256410257,1.0,1.0,4/5,48.35%,SLFN14;ADAM9;LRRK2;D2HGDH,GOBP,GO_Biological_Process_2021
prerank,regulation of nervous system development (GO:0051960),-0.3113952055656979,-0.9578291761634595,0.5510204081632653,1.0,1.0,6/31,10.98%,DLL1;BHLHE41;WNT3;DOCK7;CTNNB1;PER2,GOBP,GO_Biological_Process_2021
prerank,endoplasmic reticulum mannose trimming (GO:1904380),-0.3582020985759888,-0.9576003982141023,0.5434782608695652,1.0,1.0,8/17,37.00%,RPS27A;RNF103;AMFR;TRIM13;SEL1L;UGGT2;RNF139;UGGT1,GOBP,GO_Biological_Process_2021
prerank,regulation of establishment of endothelial barrier (GO:1903140),-0.35005062568380085,-0.9575630989474465,0.5494505494505495,1.0,1.0,7/16,39.00%,ZDHHC21;VCL;F11R;IKBKB;ROCK1;ROCK2;PPP1R12A,GOBP,GO_Biological_Process_2021
prerank,negative regulation of Notch signaling pathway (GO:0045746),-0.32283103101330857,-0.9571660873405404,0.6276595744680851,1.0,1.0,9/26,29.37%,DLL1;TSPAN15;EGF;LFNG;BEND6;YTHDF2;METTL3;NEURL1;HIF1AN,GOBP,GO_Biological_Process_2021
prerank,osteoclast differentiation (GO:0030316),0.2269889870440916,0.9567462411730171,0.6,0.7997173074890472,1.0,6/21,11.19%,ANXA2;SBNO2;TYROBP;GPR183;OSCAR;CSF1,GOBP,GO_Biological_Process_2021
prerank,cellular response to ketone (GO:1901655),-0.2993487667804964,-0.9563056304035896,0.5567010309278351,1.0,1.0,15/33,37.62%,GNAI1;ADCY3;KLF9;TNFSF4;AHR;NCOA4;AKR1C2;AR;SRC;TRERF1;ADCY6;LARP1;NR3C1;ROCK2;ADCY5,GOBP,GO_Biological_Process_2021
prerank,negative regulation of G0 to G1 transition (GO:0070317),-0.3181484487486266,-0.9561782046015102,0.5360824742268041,1.0,1.0,20/36,47.83%,CBX5;EPC1;PHC3;UXT;APAF1;RNF2;MGA;EHMT1;SUZ12;RBBP7;L3MBTL2;RBBP4;BRCA1;RYBP;EED;RBBP8;MAX;RING1;E2F6;PCGF6,GOBP,GO_Biological_Process_2021
prerank,regulation of keratinocyte migration (GO:0051547),-0.3798187984924968,-0.9560496491170942,0.550561797752809,1.0,1.0,3/11,23.60%,EPPK1;MAP4K4;MTOR,GOBP,GO_Biological_Process_2021
prerank,negative regulation of gluconeogenesis (GO:0045721),-0.4146066879902258,-0.9559842130029758,0.5609756097560976,1.0,1.0,4/9,23.96%,GCK;SOGA1;C1QTNF3;EP300,GOBP,GO_Biological_Process_2021
prerank,COPII-coated vesicle cargo loading (GO:0090110),-0.3534726763209044,-0.9557992889753082,0.5681818181818182,1.0,1.0,7/14,33.71%,SEC31B;SEC24B;SEC23A;SEC24D;SEC24A;SEC31A;SEC23B,GOBP,GO_Biological_Process_2021
prerank,regulation of biomineral tissue development (GO:0070167),-0.32545435128795586,-0.9556477085681805,0.5425531914893617,1.0,1.0,12/22,37.52%,NOS3;ENPP1;CYP27B1;S1PR1;BMP2K;ANKH;TXLNG;FBXO5;NBR1;NOTCH1;ROCK1;ROCK2,GOBP,GO_Biological_Process_2021
prerank,ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611),-0.4632305836291679,-0.9553686489557079,0.5,1.0,1.0,2/5,21.09%,VPS4B;PDCD6IP,GOBP,GO_Biological_Process_2021
prerank,regulation of skeletal muscle contraction (GO:0014819),-0.41321522366031715,-0.9549295464153154,0.5454545454545454,1.0,1.0,3/6,21.02%,SCN4A;SLC8A3;DMD,GOBP,GO_Biological_Process_2021
prerank,regulation of rhodopsin mediated signaling pathway (GO:0022400),-0.30945821306650123,-0.9548720775242822,0.5955056179775281,1.0,1.0,16/23,62.44%,NMT2;PDE6B;FNTB;METAP2;METAP1;GUCY2D;CAMKMT;FNTA;NMT1;RHO;PPEF1;PDE6A;GRK7;GUCY2F;CNGA1;GUCA1B,GOBP,GO_Biological_Process_2021
prerank,bile acid metabolic process (GO:0008206),-0.31347963763233705,-0.954755436708776,0.6041666666666666,1.0,1.0,7/28,22.31%,AMACR;AKR1C1;OSBP;SLC27A5;CYP7B1;OSBPL1A;OSBPL9,GOBP,GO_Biological_Process_2021
prerank,negative regulation of biosynthetic process (GO:0009890),-0.35861360259664876,-0.9547083398362325,0.5617977528089888,1.0,1.0,4/14,14.23%,ABCD2;ABCB7;CIITA;SLC18A2,GOBP,GO_Biological_Process_2021
prerank,protein catabolic process (GO:0030163),-0.28568652159931474,-0.954627828822713,0.5858585858585859,1.0,1.0,22/56,34.56%,STT3B;CLN5;CLN8;SOCS6;PSMA8;IDE;CHEK2;NR1D1;RAB12;TRIM24;NGLY1;ATE1;CLPX;MTOR;CUL4B;PMAIP1;UCHL3;DDI2;DDB1;FBXO27;RNF41;HSPA8,GOBP,GO_Biological_Process_2021
prerank,regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091),0.243661114211702,0.954441796508415,0.5555555555555556,0.8042837239571049,1.0,3/16,4.24%,APOBEC3H;APOBEC3C;APOBEC3G,GOBP,GO_Biological_Process_2021
prerank,negative regulation of cell division (GO:0051782),-0.4015803332327014,-0.9541473117903478,0.5454545454545454,1.0,1.0,1/11,0.61%,MYC,GOBP,GO_Biological_Process_2021
prerank,phosphatidylethanolamine acyl-chain remodeling (GO:0036152),-0.3688265723133851,-0.9541340898025172,0.5882352941176471,1.0,1.0,12/17,51.11%,PLA2G12A;PLA2G4B;PLA2G4A;PLA2G10;MBOAT2;PLA2G2D;PNPLA8;PLA2G4F;PLA2G2F;PLA2G1B;MBOAT1;LPCAT3,GOBP,GO_Biological_Process_2021
prerank,activation of NF-kappaB-inducing kinase activity (GO:0007250),-0.3533446546236792,-0.9538529009305837,0.6086956521739131,1.0,1.0,6/16,28.61%,TNFRSF10A;MALT1;TRAF6;COPS8;ZFP91;MAP3K7,GOBP,GO_Biological_Process_2021
prerank,regulation of protein secretion (GO:0050708),-0.2650200023251442,-0.9534828944552205,0.59,1.0,1.0,19/104,12.35%,UNC13B;DPP4;PRKCA;APBB1;EXPH5;ADTRP;DNM1L;SLC8B1;CD2AP;RAPGEF4;TGFB3;GCK;CACNA1C;TTN;DISP1;PER2;RFX3;CLOCK;TMED10,GOBP,GO_Biological_Process_2021
prerank,negative regulation of alcohol biosynthetic process (GO:1902931),-0.37256678054700654,-0.9534357596745696,0.550561797752809,1.0,1.0,5/12,32.34%,CYP27B1;ERLIN2;REST;NFKB1;DKK3,GOBP,GO_Biological_Process_2021
prerank,immature B cell differentiation (GO:0002327),-0.46961828197111255,-0.9534283601306277,0.527027027027027,1.0,1.0,4/5,47.73%,KIT;FNIP1;IRF2BP2;LRRC8A,GOBP,GO_Biological_Process_2021
prerank,negative regulation of smooth muscle cell differentiation (GO:0051151),0.30195074355422147,0.9529697793824294,0.5555555555555556,0.8066070764214047,1.0,2/8,3.80%,RBPMS2;FOXO4,GOBP,GO_Biological_Process_2021
prerank,regulation of synaptic vesicle recycling (GO:1903421),-0.48485580470890666,-0.9528473420583264,0.5769230769230769,1.0,1.0,3/5,36.94%,PLAA;SNCA;ROCK1,GOBP,GO_Biological_Process_2021
prerank,cleavage furrow formation (GO:0036089),-0.4133242671131041,-0.9526652083655422,0.5569620253164557,1.0,1.0,2/7,19.41%,SNX9;SNX18,GOBP,GO_Biological_Process_2021
prerank,negative regulation of peptide hormone secretion (GO:0090278),-0.3435679444912284,-0.9525618729476507,0.5376344086021505,1.0,1.0,6/15,30.22%,IRS1;BMP8A;SIRT4;CRHBP;REST;FAM3D,GOBP,GO_Biological_Process_2021
prerank,cellular response to amino acid starvation (GO:0034198),-0.28135088780424145,-0.952463964776771,0.5656565656565656,1.0,1.0,27/66,38.76%,SESN1;IMPACT;RRAGB;EIF2AK4;SEH1L;EIF2AK3;ATP6V1C1;MAPK8;SESN3;ATP6V1G1;MTOR;ATP6V1E2;MIOS;SZT2;LAMTOR3;ATF2;ATP6V1H;EIF2S1;RPTOR;ATP6V0E2;WDR59;ITFG2;SLC38A9;ATP6V1A;FLCN;ATP6V1B2;MAP3K5,GOBP,GO_Biological_Process_2021
prerank,glycosylceramide catabolic process (GO:0046477),0.39435488851831263,0.9523047676624946,0.5454545454545454,0.8075919857661388,1.0,5/5,60.58%,GBA;GLA;GBA2;NAGA;GALC,GOBP,GO_Biological_Process_2021
prerank,regulation of osteoblast proliferation (GO:0033688),0.2459185933975147,0.9520810593610752,0.46153846153846156,0.8071059416298856,1.0,4/14,9.61%,SFRP1;TMEM119;RHOA;TNN,GOBP,GO_Biological_Process_2021
prerank,response to fructose (GO:0009750),-0.459274891361751,-0.9519198854816516,0.5897435897435898,1.0,1.0,1/5,3.12%,SLC2A5,GOBP,GO_Biological_Process_2021
prerank,regulation of oligodendrocyte differentiation (GO:0048713),-0.3463048334675146,-0.9516918888060856,0.6043956043956044,1.0,1.0,10/15,49.19%,TNFRSF21;HES1;NOTCH1;IL34;SLC45A3;CXCR4;NF1;TMEM98;DAAM2;DRD3,GOBP,GO_Biological_Process_2021
prerank,regulation of thymocyte apoptotic process (GO:0070243),-0.4310829140970765,-0.9512755472685233,0.5641025641025641,1.0,1.0,1/6,4.44%,ZC3H8,GOBP,GO_Biological_Process_2021
prerank,cellular response to acid chemical (GO:0071229),-0.3194358906566285,-0.9511918266986443,0.550561797752809,1.0,1.0,13/25,44.09%,RRAGB;SH3BP4;CPEB4;IPO5;MTOR;CPEB1;LAMTOR3;NEURL1;RPTOR;GLRA1;SLC38A9;RRAGD;XBP1,GOBP,GO_Biological_Process_2021
prerank,negative regulation of angiogenesis (GO:0016525),-0.28066919097323295,-0.9511683369383969,0.5959595959595959,1.0,1.0,13/68,14.51%,HSPG2;RGCC;COL4A3;THBS4;PDE3B;SERPINF1;SEMA6A;CTNNB1;PIK3CB;STAB1;VASH1;SLC12A2;GTF2I,GOBP,GO_Biological_Process_2021
prerank,positive regulation of oxidative stress-induced cell death (GO:1903209),-0.45384482552995253,-0.950952535951125,0.4931506849315068,1.0,1.0,3/6,26.90%,SFPQ;TLR4;REST,GOBP,GO_Biological_Process_2021
prerank,cytoskeleton-dependent cytokinesis (GO:0061640),-0.2830315626089336,-0.9508101632817131,0.6020408163265306,1.0,1.0,24/56,37.54%,SNX9;ANK3;SPTBN1;EFHC2;RACGAP1;RASA1;STAMBP;SON;TTC19;KIF23;SNX18;CECR2;PDCD6IP;SPAST;EFHC1;KIF20A;IST1;CUL7;ROPN1B;APC;MYH10;ROCK1;ROCK2;USP8,GOBP,GO_Biological_Process_2021
prerank,positive chemotaxis (GO:0050918),0.2324949014276002,0.950677953186723,0.5,0.8100354374006115,1.0,15/15,76.77%,SCRIB;LGALS3;MET;VEGFA;CORO1A;SCG2;PLXNB3;TSC2;FGF7;NRP1;GPNMB;FPR2;PTPRJ;ANGPT1;SEMA5A,GOBP,GO_Biological_Process_2021
prerank,insulin receptor signaling pathway (GO:0008286),-0.2799497249578148,-0.9505700638427587,0.6185567010309279,1.0,1.0,26/66,34.09%,IRS1;FOXO1;BCAR3;IGF1R;APPL1;ATP6V1C1;SOGA1;C2CD5;ZNF106;PIK3C2A;PDK4;IDE;PIK3CA;GAB1;ATP6V0A2;GPLD1;SLC39A14;ATP6V1G1;SOS1;ATP6V1E2;FER;BAIAP2;ATP6V1H;GSK3B;APC;ATP6V0E2,GOBP,GO_Biological_Process_2021
prerank,positive regulation of tissue remodeling (GO:0034105),-0.41317232689682704,-0.9504048953123363,0.5714285714285714,1.0,1.0,4/8,47.35%,IL23A;ROCK1;ROCK2;IL15,GOBP,GO_Biological_Process_2021
prerank,protein K11-linked ubiquitination (GO:0070979),0.1837678147286818,0.950376997182138,0.6666666666666666,0.8097763631382143,1.0,7/27,9.63%,UBE2S;UBE2A;UBE2L3;CDC26;UBE2C;ANAPC11;UBE2E3,GOBP,GO_Biological_Process_2021
prerank,muscle cell migration (GO:0014812),-0.42694065967738287,-0.9502641227223028,0.5227272727272727,1.0,1.0,1/8,2.07%,THBS4,GOBP,GO_Biological_Process_2021
prerank,peptidyl-serine modification (GO:0018209),-0.2648199157335872,-0.9498756669349486,0.71,1.0,1.0,64/160,38.83%,CAMK4;PRKCA;ULK2;DYRK2;ATM;TGFBR2;MBOAT4;RPS6KA2;MAPKAPK5;EIF2AK3;CSNK1G3;GALNT4;POGLUT1;MAPK8;PARP1;ATR;CAMK2D;MAST4;RPS6KB1;TLK1;STK38;DYRK1A;RPS6KA5;RPS6KA3;TTBK2;DYRK4;MAPK9;STK4;HIPK3;PDK3;PRKCI;IKBKE;GALNT1;TNKS;STK38L;MTOR;RICTOR;VRK1;MARK1;CSNK1A1;PRKCE;LATS1;PKN2;CAB39;TGFBR1;TAF1;MORC3;CDK2;GSK3B;UHMK1;PRKCQ;CSNK2A3;PAK2;IKBKB;AKT3;HIPK1;MAPK14;SMG1;DYRK3;ROCK1;ROCK2;PKD1;PDPK1;CAMK1D,GOBP,GO_Biological_Process_2021
prerank,mitochondrial genome maintenance (GO:0000002),-0.3785647677942886,-0.9497976914399845,0.5730337078651685,1.0,1.0,7/12,47.45%,OPA1;PARP1;MEF2A;SLC25A36;AKT3;LONP1;TOP3A,GOBP,GO_Biological_Process_2021
prerank,positive regulation of protein kinase activity (GO:0045860),-0.2700985828971663,-0.9497949961304304,0.67,1.0,1.0,57/143,41.30%,CCR7;EFNA1;SNX9;EPHA4;IL23R;ERBB3;STOX1;IL23A;TCL1A;TGFBR2;DOK7;PTK2;TCL1B;ETAA1;MAP4K4;GPRC5B;MMD;IRGM;STK3;TRAF6;STK4;DDX3X;XRCC5;CASS4;TNIK;ALS2;SRC;IL6R;AGAP2;CAB39;BORA;PTPN1;LTF;PDCD10;MTCP1;RAPGEF2;TAOK1;PAK2;CACUL1;RPTOR;RASSF2;SNCA;TOM1L1;IL34;STRADB;PTPRC;ADRA2A;CCDC88A;CALCA;PRKAG2;HSP90AA1;PAK3;ITGB3;IQGAP1;HMGA2;KIF14;ECT2,GOBP,GO_Biological_Process_2021
prerank,respiratory electron transport chain (GO:0022904),-0.3699241361920538,-0.9496335816657256,0.6,1.0,1.0,6/13,32.02%,SLC25A13;ETFDH;PPARGC1A;NDUFA5;SLC25A12;SDHA,GOBP,GO_Biological_Process_2021
prerank,protein polyubiquitination (GO:0000209),-0.25473355220158456,-0.9495164982358654,0.61,1.0,1.0,105/295,34.66%,LMO7;KLHL3;NHLRC1;TRAF5;TRAF3IP2;FBXO15;TRIM2;MKRN3;DZIP3;NHLRC3;RNF216;SKP2;SASH1;NEDD4L;NHLRC4;FBXL13;BLMH;TPP2;BTRC;RNF20;BCL2;KLHL42;KBTBD7;PSMA8;WWP1;UBE2O;UBE3A;ERCC8;CTNNB1;TRAF3;KBTBD6;TRIM69;UBE3D;FBXO21;FBXL4;KLHL20;FBXO22;FBXW11;RPS27A;TTC3;UBE4A;FBXL22;RNF144A;RLIM;SMURF2;CUL3;UBE2H;TRIM56;TRIM32;HECTD1;AMFR;RNF6;FBXO28;RMND5A;FBXL3;TRAF6;SPOP;ANAPC5;HECTD2;ANAPC4;TRAF1;FBXL16;TNKS2;SHPRH;TNKS;AREL1;LONRF1;FBXW8;FBXL17;ANKIB1;LNPEP;FBXO32;TOPORS;ZFP91;UBE2Q2;FBXO4;CDC16;CDC27;CDC23;PPIL2;RC3H2;AKTIP;FBXO9;UBE3C;TAF1;ITCH;BIRC2;HACE1;TRIP12;UBE2D4;PSMD14;SMURF1;FBXO27;PSME4;UBR5;UBE2W;FBXO11;RNF41;NEDD4;ANAPC10;RNF34;FBXO41;PSMD6;BRCA1;RNF14,GOBP,GO_Biological_Process_2021
prerank,aortic valve morphogenesis (GO:0003180),-0.31924848470899486,-0.949491180686174,0.5777777777777777,1.0,1.0,3/27,1.99%,ROBO1;EFNA1;NOS3,GOBP,GO_Biological_Process_2021
prerank,ceramide transport (GO:0035627),-0.36446662934623325,-0.9494661835217229,0.6071428571428571,1.0,1.0,7/13,36.47%,ABCB4;SGPP1;PLEKHA3;PLEKHA8;ABCA13;ABCB1;ABCA12,GOBP,GO_Biological_Process_2021
prerank,regulation of mRNA 3'-end processing (GO:0031440),-0.3915587128275475,-0.9494270869960906,0.6136363636363636,1.0,1.0,8/11,42.59%,NCBP2;AHCYL1;NCBP1;PAPOLA;CDC73;DHX36;BARD1;LEO1,GOBP,GO_Biological_Process_2021
prerank,regulation of blood circulation (GO:1903522),-0.30505253076866123,-0.9493885265398401,0.5670103092783505,1.0,1.0,5/27,11.72%,CYP2J2;KCNMB4;PER2;KCNIP2;CAMK2D,GOBP,GO_Biological_Process_2021
prerank,negative regulation of vitamin metabolic process (GO:0046137),0.3594576618803803,0.9493644838724072,0.5714285714285714,0.8113692969458416,1.0,2/5,7.09%,AKR1C3;GFI1,GOBP,GO_Biological_Process_2021
prerank,sensory perception of light stimulus (GO:0050953),-0.2744809286228732,-0.9493397801764678,0.63,1.0,1.0,12/72,12.77%,SFRP5;ABLIM1;SLC4A10;GPR179;PRR4;OPA1;CACNA1F;CRYGN;PDE6C;RABGGTB;BBS2;CRYBG3,GOBP,GO_Biological_Process_2021
prerank,regulation of neuroblast proliferation (GO:1902692),-0.3564783266141267,-0.9493299061082393,0.5357142857142857,1.0,1.0,4/13,17.60%,KDM1A;CTNNB1;DCT;FZD3,GOBP,GO_Biological_Process_2021
prerank,regulation of store-operated calcium entry (GO:2001256),-0.4113976844282617,-0.9491750084098861,0.5054945054945055,1.0,1.0,5/9,34.43%,SLC8B1;SARAF;HOMER2;CD84;HOMER1,GOBP,GO_Biological_Process_2021
prerank,carbohydrate phosphorylation (GO:0046835),0.3794551856198653,0.9491605590142098,0.2777777777777778,0.8108352577883834,1.0,7/7,62.07%,GNPTG;ITPK1;GNPTAB;IPPK;HK1;FGGY;POMK,GOBP,GO_Biological_Process_2021
prerank,regulation of blood vessel endothelial cell migration (GO:0043535),-0.2976382102922184,-0.9490594110122245,0.6464646464646465,1.0,1.0,6/49,5.73%,RGCC;PRKCA;NOS3;PLCG1;ETS1;CD40,GOBP,GO_Biological_Process_2021
prerank,positive regulation of histone modification (GO:0031058),-0.3092588230041797,-0.948923017818219,0.625,1.0,1.0,10/32,24.55%,KDM1A;TET1;TADA2A;PAXIP1;RPS6KA5;PPARGC1A;SART3;AKAP8;FAM47E;NIPBL,GOBP,GO_Biological_Process_2021
prerank,peptidyl-tyrosine modification (GO:0018212),-0.2775777945453819,-0.9488294970795154,0.5757575757575758,1.0,1.0,16/52,28.26%,EPHA1;EPHA4;BLK;ABL2;ABI2;KIT;PTK2;FLT4;DYRK1A;SYK;BTK;SRC;FER;TEK;PDGFRA;TEC,GOBP,GO_Biological_Process_2021
prerank,regulation of epithelial cell migration (GO:0010632),-0.30762450331540614,-0.9487743725420492,0.6262626262626263,1.0,1.0,10/47,12.90%,ENPP2;PLCG1;PFN2;VIL1;RAB25;SASH1;PTK2;CAPN7;BMPR2;MCC,GOBP,GO_Biological_Process_2021
prerank,positive regulation of hydrolase activity (GO:0051345),-0.2663500740999397,-0.9486655683142201,0.67,1.0,1.0,40/130,27.60%,ITGA6;SNX9;CD200;USP6NL;RAB3GAP1;NET1;DOCK9;LIMS1;ARHGEF7;CD40;RAPGEF6;RAB11FIP2;BCAR3;GNB5;MAPK8;MAP4K4;MTCL1;DOCK10;RGP1;WRN;ASAP3;SGSM3;MTMR9;RASGRP1;SNX18;EVI5;DOCK11;PRSS22;RGS10;CDKL5;CCL20;FERMT2;SGSM2;SNX13;ALS2;RASGRF1;ARHGAP11B;USP17L2;RIC1;F2RL1,GOBP,GO_Biological_Process_2021
prerank,positive regulation of apoptotic process (GO:0043065),-0.25961031451440325,-0.9483328658538871,0.71,1.0,1.0,65/286,21.06%,OBSCN;ARHGEF4;ITGA6;RASGRF2;MCF2L;PAWR;UNC13B;TIAM1;ARHGEF5;ACVR1C;HIP1R;APBB1;MYBBP1A;CTLA4;TNFAIP8;FOXO1;DNM1L;TNFRSF10A;NET1;PLEKHG5;SOX4;ATM;ARHGEF7;VAV2;PNMA5;ZNF268;TGFB3;RRP1B;BACE1;PDCD2;DDX20;RPS6KA2;FANK1;ARHGEF6;ARHGEF18;SHQ1;MAPK8;CTNNB1;BCLAF1;ING5;RPS6;TCTN3;FGD2;JMY;RPS27A;ANO6;FGD1;BNIP3;NLRC4;PRDM11;TIAM2;PIP5KL1;SOS2;STK3;FAF1;DAPK1;KLF11;RBM5;NKX3-1;GPLD1;CYP1B1;TRAF6;STK4;DDX3X;ATF6,GOBP,GO_Biological_Process_2021
prerank,regulation of fatty acid metabolic process (GO:0019217),-0.3668019539616011,-0.9482088832414188,0.524390243902439,1.0,1.0,6/14,38.96%,PRKAB2;PDK4;PPARD;NCOR1;PANK2;PRKAG2,GOBP,GO_Biological_Process_2021
prerank,nucleobase-containing small molecule catabolic process (GO:0034656),-0.34523426696014986,-0.9477742191223516,0.5319148936170213,1.0,1.0,7/15,30.89%,ADPRM;ENTPD7;ENTPD4;NUDT5;ENTPD6;ENTPD1;ENTPD5,GOBP,GO_Biological_Process_2021
prerank,blood circulation (GO:0008015),0.16045508200645386,0.9477145560762296,0.6666666666666666,0.8134942744550664,1.0,5/40,3.12%,HOXB2;CYB5R3;XCL2;SERPING1;DLL4,GOBP,GO_Biological_Process_2021
prerank,negative regulation of chondrocyte differentiation (GO:0032331),-0.4170294636952788,-0.9476351076583418,0.575,1.0,1.0,2/7,32.35%,TGFBR1;PTPN11,GOBP,GO_Biological_Process_2021
prerank,cellular response to sterol (GO:0036315),-0.35757563198218434,-0.9475689507576651,0.5652173913043478,1.0,1.0,2/15,0.69%,LRP6;RORC,GOBP,GO_Biological_Process_2021
prerank,T-helper cell lineage commitment (GO:0002295),0.308575335008785,0.9475589094628963,0.45454545454545453,0.8129816576979777,1.0,2/8,4.38%,BATF;ZFPM1,GOBP,GO_Biological_Process_2021
prerank,regulation of vascular associated smooth muscle contraction (GO:0003056),-0.4590421101511158,-0.9474816051444663,0.6538461538461539,1.0,1.0,4/5,50.09%,ZDHHC21;ATP2B1;DOCK5;DOCK4,GOBP,GO_Biological_Process_2021
prerank,regulation of Rab protein signal transduction (GO:0032483),-0.44497174169150633,-0.9472279813172355,0.5555555555555556,1.0,1.0,4/7,32.69%,SGSM3;DENND4C;DENND1A;DENND4A,GOBP,GO_Biological_Process_2021
prerank,establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),-0.30555387906025855,-0.9472239378687797,0.5670103092783505,1.0,1.0,12/31,29.54%,PARD3B;ANK1;LRRC7;MTCL1;DLG2;CRB1;PDCD6IP;PRKCI;DLG1;CAMSAP3;MYO9A;LIN7C,GOBP,GO_Biological_Process_2021
prerank,DNA ligation involved in DNA repair (GO:0051103),-0.46479677144526366,-0.9471156357496354,0.5714285714285714,1.0,1.0,2/5,22.97%,LIG4;LIG3,GOBP,GO_Biological_Process_2021
prerank,phagosome-lysosome fusion (GO:0090385),0.28733317660430413,0.9470993283716329,0.55,0.8131070597336075,1.0,4/8,13.05%,RAB7A;CLN3;RAB20;RAB34,GOBP,GO_Biological_Process_2021
prerank,positive regulation of lipid metabolic process (GO:0045834),-0.32510773176998836,-0.9470099171246442,0.6021505376344086,1.0,1.0,6/21,23.60%,SIRT4;ZBTB20;PPARD;CREBL2;CREB1;MTOR,GOBP,GO_Biological_Process_2021
prerank,negative regulation of T cell proliferation (GO:0042130),0.2194382578569659,0.9469989125157235,0.3333333333333333,0.8124599722615626,1.0,32/32,78.10%,LILRB1;LILRB2;LGALS9;SCRIB;TNFRSF14;PDCD1LG2;CEBPB;VSIG4;ARG1;SPN;IL10;CD274;FOXP3;LILRB4;HLA-DRB1;DLG5;SDC4;PRNP;IL4I1;CD86;BTN2A2;GPNMB;CR1;PLA2G2F;RC3H1;SFTPD;PLA2G2D;GLMN;CRTAM;PRKAR1A;CD80;TNFRSF21,GOBP,GO_Biological_Process_2021
prerank,alanine transport (GO:0032328),-0.4123302207041055,-0.9468552654795472,0.5822784810126582,1.0,1.0,4/8,35.51%,SLC6A17;SLC6A14;SLC36A3;SLC6A6,GOBP,GO_Biological_Process_2021
prerank,central nervous system neuron differentiation (GO:0021953),-0.34027168261716,-0.9467535216290939,0.5824175824175825,1.0,1.0,8/24,22.10%,LRP6;ZC4H2;SOX4;RYK;CTNNB1;ATP7A;PROX1;MAP2,GOBP,GO_Biological_Process_2021
prerank,negative regulation of cellular response to growth factor stimulus (GO:0090288),-0.2809190518404767,-0.9466252099616015,0.5353535353535354,1.0,1.0,11/63,16.41%,NOG;SPRY1;SHISA2;ACVR2B;CASK;SMAD4;BMPR2;SORL1;LEMD3;SMURF2;NBL1,GOBP,GO_Biological_Process_2021
prerank,negative regulation of long-term synaptic potentiation (GO:1900272),-0.44620287768535344,-0.946622881554596,0.5921052631578947,1.0,1.0,1/7,1.71%,EPHA4,GOBP,GO_Biological_Process_2021
prerank,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),-0.3355331495195576,-0.9464079161967008,0.6021505376344086,1.0,1.0,6/19,28.67%,AKAP6;CACNA1C;CAMK2D;DMD;SLC8A1;PDE4D,GOBP,GO_Biological_Process_2021
prerank,regulation of potassium ion transmembrane transporter activity (GO:1901016),-0.30818725519089757,-0.9463724206170987,0.6170212765957447,1.0,1.0,9/24,33.88%,KCNG1;NEDD4L;FHL1;AKAP9;CACNA1D;DLG1;CAB39;KCNAB1;NEDD4,GOBP,GO_Biological_Process_2021
prerank,mitotic sister chromatid cohesion (GO:0007064),-0.35348894864380254,-0.9461196552993445,0.5955056179775281,1.0,1.0,9/13,45.25%,SMC1A;PDS5A;NIPBL;POGZ;BOD1;RB1;DSCC1;RAD21;PDS5B,GOBP,GO_Biological_Process_2021
prerank,PML body organization (GO:0030578),-0.4621346387868533,-0.9460470307169964,0.5125,1.0,1.0,3/5,37.98%,ETS1;HABP4;SERBP1,GOBP,GO_Biological_Process_2021
prerank,regulation of lipoprotein lipase activity (GO:0051004),-0.34661106081836335,-0.9458029231360296,0.6,1.0,1.0,2/15,4.49%,PCSK5;LMF1,GOBP,GO_Biological_Process_2021
prerank,protein polymerization (GO:0051258),0.16967472031430345,0.9457135009575767,0.6666666666666666,0.814763198276716,1.0,9/50,9.10%,UBE2S;RAC1;WAS;MSRB1;CHMP4B;CHMP2A;MID1IP1;UBE2C;ANG,GOBP,GO_Biological_Process_2021
prerank,positive regulation of p38MAPK cascade (GO:1900745),0.23649049381868964,0.9455871507120069,0.5555555555555556,0.8142062653931862,1.0,6/22,11.50%,SPI1;GADD45B;NCF1;GADD45G;SPHK1;ZC3H12A,GOBP,GO_Biological_Process_2021
prerank,regulation of long-term neuronal synaptic plasticity (GO:0048169),0.2814334260117392,0.9455285121152865,0.46153846153846156,0.8132434985388316,1.0,11/11,71.88%,SYNGR1;CAMK2B;RAB5A;DLG4;SYP;NPTN;NETO1;DRD2;APP;NEURL1;SHANK3,GOBP,GO_Biological_Process_2021
prerank,negative regulation of ossification (GO:0030279),0.21666221900082144,0.9453175667926766,0.8,0.8128932596083541,1.0,3/17,4.89%,CCL3;SFRP1;TRPM4,GOBP,GO_Biological_Process_2021
prerank,regulation of neutrophil migration (GO:1902622),0.29864815195538225,0.9453133480294676,0.5,0.8118668792300607,1.0,4/10,6.06%,RAC1;RHOG;RAC2;SLAMF8,GOBP,GO_Biological_Process_2021
